Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83229;27/12/1994;1200;0.2;;25;;;;;
83229;28/12/1994;0000;;29.1;;2.5;2.7;88.25;0.833333;
83229;28/12/1994;1200;20.6;;23.2;;;;;
83229;29/12/1994;0000;;30.2;;10.6;2.2;80.5;1.633333;
83229;29/12/1994;1200;7.8;;23;;;;;
83229;30/12/1994;0000;;29.9;;8.4;2.9;80.5;1.4;
83229;30/12/1994;1200;0;;24.4;;;;;
83229;31/12/1994;0000;;30.6;;10.1;2.2;76.25;1.566667;
83229;31/12/1994;1200;0.2;;25.7;;;;;
83229;01/01/1995;0000;;30.5;;11.6;2;71.5;1.066667;
83229;01/01/1995;1200;0;;23.8;;;;;
83229;02/01/1995;0000;;30.5;;11.7;5.7;77.5;1.6;
83229;02/01/1995;1200;0;;23.4;;;;;
83229;03/01/1995;0000;;30.4;;9.7;3.1;80.25;1.4;
83229;03/01/1995;1200;1;;23.4;;;;;
83229;04/01/1995;0000;;30.5;;9.3;3.2;80.5;1.333333;
83229;04/01/1995;1200;0;;23.8;;;;;
83229;05/01/1995;0000;;30.6;;8.1;2.5;82;0.8;
83229;05/01/1995;1200;7.6;;23.2;;;;;
83229;06/01/1995;0000;;30.2;;10.5;2.9;81.75;1.5;
83229;06/01/1995;1200;0.6;;24.3;;;;;
83229;07/01/1995;0000;;29.6;;10.7;2.6;80.5;1.333333;
83229;07/01/1995;1200;2.2;;24.2;;;;;
83229;08/01/1995;0000;;29;;5;3.5;83.5;1.366667;
83229;08/01/1995;1200;1.9;;23.4;;;;;
83229;09/01/1995;0000;;30.8;;10.3;1.8;77.5;1.5;
83229;09/01/1995;1200;5.4;;23.6;;;;;
83229;10/01/1995;0000;;30.8;;9.8;4;75;1.966667;
83229;10/01/1995;1200;0;;23.6;;;;;
83229;11/01/1995;0000;;31.4;;11.7;3.2;76;1.4;
83229;11/01/1995;1200;0.2;;23.6;;;;;
83229;12/01/1995;0000;;31;;11.6;4.4;75.5;1.766667;
83229;12/01/1995;1200;0;;23.8;;;;;
83229;13/01/1995;0000;;30.4;;7.5;3.5;81.5;1.033333;
83229;13/01/1995;1200;0;;24.2;;;;;
83229;14/01/1995;0000;;30.8;;11.6;3.2;73;1.666667;
83229;14/01/1995;1200;0;;24.3;;;;;
83229;15/01/1995;0000;;31.6;;11.3;4;68.5;1.4;
83229;15/01/1995;1200;0;;24.4;;;;;
83229;16/01/1995;0000;;31.2;;11.5;4.7;73;1.733333;
83229;16/01/1995;1200;0;;23.6;;;;;
83229;17/01/1995;0000;;31.9;;10.6;3.9;75.25;1.4;
83229;17/01/1995;1200;0;;24;;;;;
83229;18/01/1995;0000;;31.8;;9.6;4;74.5;1.633333;
83229;18/01/1995;1200;0;;24.5;;;;;
83229;19/01/1995;0000;;32.4;;11.4;3.7;80.75;1.4;
83229;19/01/1995;1200;0;;24.2;;;;;
83229;20/01/1995;0000;;31.8;;11.3;4.8;70.25;1.9;
83229;20/01/1995;1200;0;;24.2;;;;;
83229;21/01/1995;0000;;31.8;;9.2;4;72.25;1.5;
83229;21/01/1995;1200;0;;23.8;;;;;
83229;22/01/1995;0000;;32.4;;10.6;4.8;78;1.6;
83229;22/01/1995;1200;0;;24.4;;;;;
83229;23/01/1995;0000;;34.2;;11.2;4;81.75;1.233333;
83229;23/01/1995;1200;0;;25;;;;;
83229;24/01/1995;0000;;32;;6.4;4.6;74.75;1.566667;
83229;24/01/1995;1200;0;;24.9;;;;;
83229;25/01/1995;0000;;32;;9.5;3.7;75.25;1.4;
83229;25/01/1995;1200;0;;25;;;;;
83229;26/01/1995;0000;;32.4;;10.2;3.9;74.25;1.566667;
83229;26/01/1995;1200;0;;23.8;;;;;
83229;27/01/1995;0000;;30;;11.3;2.3;73;1.4;
83229;27/01/1995;1200;0;;23.8;;;;;
83229;28/01/1995;0000;;30.4;;11.6;6.1;67.25;1.6;
83229;28/01/1995;1200;0;;24;;;;;
83229;29/01/1995;0000;;32.4;;11.3;5.5;73.75;0.933333;
83229;29/01/1995;1200;0;;23.8;;;;;
83229;30/01/1995;0000;;32.6;;8.1;4.6;75;2.066667;
83229;30/01/1995;1200;0;;24.9;;;;;
83229;31/01/1995;0000;;32.8;;9.5;3.4;80.5;0.966667;
83229;31/01/1995;1200;0;;24.6;;;;;
83229;01/02/1995;0000;;31.9;;6.4;4;76.5;2.4;
83229;01/02/1995;1200;0;;25;;;;;
83229;02/02/1995;0000;;33;;9.2;3;76;0.966667;
83229;02/02/1995;1200;0;;25.3;;;;;
83229;03/02/1995;0000;;33.4;;10.8;3.9;76.75;1.533333;
83229;03/02/1995;1200;0;;25.8;;;;;
83229;04/02/1995;0000;;30.1;;9.9;3.5;80.5;1.5;
83229;04/02/1995;1200;0;;23.2;;;;;
83229;05/02/1995;0000;;31.6;;10.7;3;77;1.766667;
83229;05/02/1995;1200;1.8;;24.4;;;;;
83229;06/02/1995;0000;;31.4;;8.9;4;76.75;1.5;
83229;06/02/1995;1200;0;;24.7;;;;;
83229;07/02/1995;0000;;31.4;;7.8;3.4;77.5;1.966667;
83229;07/02/1995;1200;0;;24.2;;;;;
83229;08/02/1995;0000;;30.6;;9.6;3;78.5;1.666667;
83229;08/02/1995;1200;0;;24.9;;;;;
83229;09/02/1995;0000;;32.2;;9.2;3.6;79.5;1.066667;
83229;09/02/1995;1200;0.8;;25.6;;;;;
83229;10/02/1995;0000;;31.6;;9.8;3.6;79.5;1.3;
83229;10/02/1995;1200;0;;24.8;;;;;
83229;11/02/1995;0000;;31.8;;5.6;3;77.75;1.4;
83229;11/02/1995;1200;0;;24.8;;;;;
83229;12/02/1995;0000;;32.2;;9.4;2.6;79.5;1.333333;
83229;12/02/1995;1200;0;;24.8;;;;;
83229;13/02/1995;0000;;32.5;;9.3;3.1;75.75;2.066667;
83229;13/02/1995;1200;0;;24.9;;;;;
83229;14/02/1995;0000;;32;;10.2;4.5;76.25;0.8;
83229;14/02/1995;1200;0;;24.5;;;;;
83229;15/02/1995;0000;;32.8;;11.8;3.9;79.5;1.4;
83229;15/02/1995;1200;0;;24.8;;;;;
83229;16/02/1995;0000;;33.8;;11.2;4.1;76.25;2.633333;
83229;16/02/1995;1200;0;;25.2;;;;;
83229;17/02/1995;0000;;32;;10.1;3.5;81;1.4;
83229;17/02/1995;1200;0;;25.1;;;;;
83229;18/02/1995;0000;;31.7;;6.3;3.4;81.75;1.6;
83229;18/02/1995;1200;5.6;;25.6;;;;;
83229;19/02/1995;0000;;32.8;;9.1;2.6;73;1.133333;
83229;19/02/1995;1200;3.4;;25;;;;;
83229;20/02/1995;0000;;32.1;;11.1;4.5;74.75;2.733333;
83229;20/02/1995;1200;0;;24;;;;;
83229;21/02/1995;0000;;30.8;;1;1.5;81.75;1.4;
83229;21/02/1995;1200;0;;24.8;;;;;
83229;22/02/1995;0000;;30.3;;7;4.8;86;0.466667;
83229;22/02/1995;1200;2.8;;24;;;;;
83229;23/02/1995;0000;;30.8;;7.3;5.2;86;1.066667;
83229;23/02/1995;1200;17.8;;24.2;;;;;
83229;24/02/1995;0000;;31.9;;10.9;3.8;77.25;1.466667;
83229;24/02/1995;1200;0.4;;24.7;;;;;
83229;25/02/1995;0000;;31.3;;11.5;1.2;78;1.5;
83229;25/02/1995;1200;0;;24.8;;;;;
83229;26/02/1995;0000;;31;;8.8;7;77.5;1.4;
83229;26/02/1995;1200;0;;24.8;;;;;
83229;27/02/1995;0000;;32;;9.4;3.4;78.5;1.333333;
83229;27/02/1995;1200;2.4;;23.6;;;;;
83229;28/02/1995;0000;;31.4;;11.4;3.1;74.5;1.733333;
83229;28/02/1995;1200;0;;25;;;;;
83229;01/03/1995;0000;;32;;11.2;6.5;71.75;1.566667;
83229;01/03/1995;1200;0;;25.5;;;;;
83229;02/03/1995;0000;;32.8;;11.2;3.4;72.75;1.333333;
83229;02/03/1995;1200;0;;25.8;;;;;
83229;03/03/1995;0000;;32.8;;11;4.3;74.75;1.333333;
83229;03/03/1995;1200;0;;24.8;;;;;
83229;04/03/1995;0000;;32.9;;11;3.5;73;2.066667;
83229;04/03/1995;1200;0;;24.8;;;;;
83229;05/03/1995;0000;;32.8;;11;4;65.75;1.633333;
83229;05/03/1995;1200;0;;25.6;;;;;
83229;06/03/1995;0000;;30.7;;7.2;5.8;75.5;1.6;
83229;06/03/1995;1200;0;;25.8;;;;;
83229;07/03/1995;0000;;32.6;;7.5;6;69;1.733333;
83229;07/03/1995;1200;0;;25;;;;;
83229;08/03/1995;0000;;31.4;;10.3;3.3;78.75;1.033333;
83229;08/03/1995;1200;0.2;;25.2;;;;;
83229;09/03/1995;0000;;29.4;;3.5;3.3;87;1.5;
83229;09/03/1995;1200;10.4;;23;;;;;
83229;10/03/1995;0000;;31.2;;10.1;2.4;80.25;1.6;
83229;10/03/1995;1200;0.8;;23.2;;;;;
83229;11/03/1995;0000;;31.6;;8.4;4.1;79;1.7;
83229;11/03/1995;1200;1;;25.6;;;;;
83229;12/03/1995;0000;;29.1;;5.9;4.3;83;2.366667;
83229;12/03/1995;1200;17.2;;23.8;;;;;
83229;13/03/1995;0000;;31;;10.1;3.4;78;1.7;
83229;13/03/1995;1200;10.6;;22.8;;;;;
83229;14/03/1995;0000;;31.7;;8.9;3.8;76;1.8;
83229;14/03/1995;1200;0;;24.9;;;;;
83229;15/03/1995;0000;;30;;5;3.6;77.25;2.066667;
83229;15/03/1995;1200;0;;25.4;;;;;
83229;16/03/1995;0000;;30.9;;9;2.8;79.75;1.466667;
83229;16/03/1995;1200;22;;25;;;;;
83229;17/03/1995;0000;;32.2;;11;2.7;78.75;1.1;
83229;17/03/1995;1200;0;;25.6;;;;;
83229;18/03/1995;0000;;31.2;;7.4;13;76;1.5;
83229;18/03/1995;1200;0;;25.8;;;;;
83229;19/03/1995;0000;;30;;10;;80.25;1.466667;
83229;19/03/1995;1200;0;;24.6;;;;;
83229;20/03/1995;0000;;28.8;;7.5;;88.25;1.233333;
83229;20/03/1995;1200;9.5;;23.4;;;;;
83229;21/03/1995;0000;;30.4;;10.4;4.5;74.5;1;
83229;21/03/1995;1200;2;;23;;;;;
83229;22/03/1995;0000;;30.2;;9.4;;76.75;1.4;
83229;22/03/1995;1200;0;;25.1;;;;;
83229;23/03/1995;0000;;31.2;;10.6;2;79.25;1.233333;
83229;23/03/1995;1200;0;;25.6;;;;;
83229;24/03/1995;0000;;30.4;;3.4;3;81.5;1.7;
83229;24/03/1995;1200;0;;25.8;;;;;
83229;25/03/1995;0000;;30.2;;0.4;2.9;80.5;1.566667;
83229;25/03/1995;1200;0;;26.3;;;;;
83229;26/03/1995;0000;;30.6;;0;3.2;75.25;1.7;
83229;26/03/1995;1200;0;;26.2;;;;;
83229;27/03/1995;0000;;27.6;;0.8;2.2;83.75;1.033333;
83229;27/03/1995;1200;5.8;;24.8;;;;;
83229;28/03/1995;0000;;29.4;;8.3;1.8;84.75;1.466667;
83229;28/03/1995;1200;0;;24.2;;;;;
83229;29/03/1995;0000;;30.5;;7.3;3;84.25;1.466667;
83229;29/03/1995;1200;1.7;;24.4;;;;;
83229;30/03/1995;0000;;31.4;;10.1;2.5;78.75;1.4;
83229;30/03/1995;1200;0.6;;25.2;;;;;
83229;31/03/1995;0000;;31;;10.2;4;77;1.666667;
83229;31/03/1995;1200;0;;25.2;;;;;
83229;01/04/1995;0000;;32;;9.7;3.8;77.75;1.266667;
83229;01/04/1995;1200;0;;25.6;;;;;
83229;02/04/1995;0000;;32.4;;7.6;3;79.75;1.533333;
83229;02/04/1995;1200;0;;25.6;;;;;
83229;03/04/1995;0000;;32.2;;10.2;2.5;81;1.4;
83229;03/04/1995;1200;0;;24.9;;;;;
83229;04/04/1995;0000;;30.2;;10.5;2.6;79.5;1.933333;
83229;04/04/1995;1200;6;;24.1;;;;;
83229;05/04/1995;0000;;30.6;;9.3;3.2;76.75;1.766667;
83229;05/04/1995;1200;0;;26;;;;;
83229;06/04/1995;0000;;28.6;;6.7;3.4;83.25;1.466667;
83229;06/04/1995;1200;10;;23.1;;;;;
83229;07/04/1995;0000;;29.2;;1;2.7;78.75;1.4;
83229;07/04/1995;1200;14.8;;24.5;;;;;
83229;08/04/1995;0000;;28.4;;8.8;1.8;86.75;1.033333;
83229;08/04/1995;1200;12.3;;24.4;;;;;
83229;09/04/1995;0000;;28.6;;5.9;2.7;85.5;2.233333;
83229;09/04/1995;1200;0;;24.6;;;;;
83229;10/04/1995;0000;;27.9;;3.3;1.7;87;1.466667;
83229;10/04/1995;1200;22.3;;22.5;;;;;
83229;11/04/1995;0000;;28.9;;7;1.8;81.75;1.4;
83229;11/04/1995;1200;7.2;;23.4;;;;;
83229;12/04/1995;0000;;28.9;;5.9;1.5;85;1.666667;
83229;12/04/1995;1200;3;;24.1;;;;;
83229;13/04/1995;0000;;30.8;;7.9;3.1;80.75;1.766667;
83229;13/04/1995;1200;0;;25;;;;;
83229;14/04/1995;0000;;29.8;;5.1;2.8;92.75;1.4;
83229;14/04/1995;1200;0.4;;24.5;;;;;
83229;15/04/1995;0000;;26.7;;0;2.6;97.25;0.5;
83229;15/04/1995;1200;15.6;;23.1;;;;;
83229;16/04/1995;0000;;25.7;;0;1.2;96.75;1.366667;
83229;16/04/1995;1200;31.7;;23.3;;;;;
83229;17/04/1995;0000;;28.1;;1.4;1.6;69.5;3.733333;
83229;17/04/1995;1200;51.1;;23.1;;;;;
83229;18/04/1995;0000;;28.5;;6.2;1.1;90.25;2.033333;
83229;18/04/1995;1200;5.6;;23.4;;;;;
83229;19/04/1995;0000;;29.9;;8.2;2.3;81.25;0.9;
83229;19/04/1995;1200;6.8;;23.3;;;;;
83229;20/04/1995;0000;;29.2;;6.9;2.1;81.5;1.433333;
83229;20/04/1995;1200;0;;24.4;;;;;
83229;21/04/1995;0000;;29.4;;9.5;2.4;77.5;1.233333;
83229;21/04/1995;1200;0;;24.5;;;;;
83229;22/04/1995;0000;;30.4;;8;2.7;75.25;1.333333;
83229;22/04/1995;1200;0;;24.2;;;;;
83229;23/04/1995;0000;;30.5;;9.6;3;74;1.566667;
83229;23/04/1995;1200;0;;24.4;;;;;
83229;24/04/1995;0000;;29.8;;9.8;3.1;74.25;1.8;
83229;24/04/1995;1200;0;;24.4;;;;;
83229;25/04/1995;0000;;29.5;;9.8;2.8;72.5;1.733333;
83229;25/04/1995;1200;0;;25;;;;;
83229;26/04/1995;0000;;37.1;;7.7;4;88.25;1.633333;
83229;26/04/1995;1200;23.4;;24.1;;;;;
83229;27/04/1995;0000;;26.2;;2.7;2;94;3.5;
83229;27/04/1995;1200;10.4;;23.3;;;;;
83229;28/04/1995;0000;;26.8;;1.5;2;91.75;1.7;
83229;28/04/1995;1200;42.5;;22.5;;;;;
83229;29/04/1995;0000;;28.4;;7;1;84;1.733333;
83229;29/04/1995;1200;23.1;;23.4;;;;;
83229;30/04/1995;0000;;29;;8.1;2;79;1.533333;
83229;30/04/1995;1200;0;;24.7;;;;;
83229;01/05/1995;0000;;29.3;;9.3;2.9;80.25;1.233333;
83229;01/05/1995;1200;0;;24.2;;;;;
83229;02/05/1995;0000;;29;;6.4;2.1;83.75;1.466667;
83229;02/05/1995;1200;0;;24.8;;;;;
83229;03/05/1995;0000;;29.4;;7.3;2.4;79.5;1.133333;
83229;03/05/1995;1200;2.4;;24.8;;;;;
83229;04/05/1995;0000;;30.5;;5.5;2.6;83.25;2.3;
83229;04/05/1995;1200;0;;24.5;;;;;
83229;05/05/1995;0000;;29.2;;5.1;1.9;73.25;1.5;
83229;05/05/1995;1200;18.4;;23.1;;;;;
83229;06/05/1995;0000;;28.6;;7.4;3.1;79.75;1.466667;
83229;06/05/1995;1200;0;;24;;;;;
83229;07/05/1995;0000;;30.6;;9.1;2.4;76.25;1.566667;
83229;07/05/1995;1200;0;;24.4;;;;;
83229;08/05/1995;0000;;29.4;;7.1;2.4;81.25;1.133333;
83229;08/05/1995;1200;0.6;;24.6;;;;;
83229;09/05/1995;0000;;29.8;;8.8;2.9;78.25;1.633333;
83229;09/05/1995;1200;0;;24.8;;;;;
83229;10/05/1995;0000;;28.8;;8.9;2.9;79.25;0.733333;
83229;10/05/1995;1200;0;;24.8;;;;;
83229;11/05/1995;0000;;28.5;;8.7;2.8;79.75;1.4;
83229;11/05/1995;1200;0;;24.6;;;;;
83229;12/05/1995;0000;;29.4;;1.2;3;78.75;0.966667;
83229;12/05/1995;1200;0;;24;;;;;
83229;13/05/1995;0000;;28.3;;1.1;3.5;93.5;1.466667;
83229;13/05/1995;1200;10.4;;24.4;;;;;
83229;14/05/1995;0000;;29.3;;7.7;1.5;78.75;2.033333;
83229;14/05/1995;1200;4.6;;24.2;;;;;
83229;15/05/1995;0000;;29.1;;7.9;2.4;80;1.4;
83229;15/05/1995;1200;11.6;;23.6;;;;;
83229;16/05/1995;0000;;29.4;;7.6;2.2;80.25;1.466667;
83229;16/05/1995;1200;0;;23.2;;;;;
83229;17/05/1995;0000;;29.4;;8.9;3.1;83;1.966667;
83229;17/05/1995;1200;0.8;;23.9;;;;;
83229;18/05/1995;0000;;26.8;;1.1;1.6;92.75;0.166667;
83229;18/05/1995;1200;12.4;;23.4;;;;;
83229;19/05/1995;0000;;30;;8.5;1;83;1.5;
83229;19/05/1995;1200;16.4;;23.1;;;;;
83229;20/05/1995;0000;;29.1;;5.1;1.8;86.5;1.4;
83229;20/05/1995;1200;0;;24.2;;;;;
83229;21/05/1995;0000;;29;;3.3;1.8;88.5;0.8;
83229;21/05/1995;1200;8;;24;;;;;
83229;22/05/1995;0000;;27.6;;4.6;1.6;87.25;1.4;
83229;22/05/1995;1200;95.3;;21;;;;;
83229;23/05/1995;0000;;25.8;;1.8;1.6;96.5;1.333333;
83229;23/05/1995;1200;29.2;;23;;;;;
83229;24/05/1995;0000;;26.6;;0;0.3;92.75;0.766667;
83229;24/05/1995;1200;33.6;;22.6;;;;;
83229;25/05/1995;0000;;27.3;;0.8;1.1;89;1.1;
83229;25/05/1995;1200;20.1;;22.6;;;;;
83229;26/05/1995;0000;;29;;6.9;0.8;86.25;2;
83229;26/05/1995;1200;34.9;;23.5;;;;;
83229;27/05/1995;0000;;26;;0;3;93.25;2.466667;
83229;27/05/1995;1200;19.8;;22.1;;;;;
83229;28/05/1995;0000;;26;;0.3;1.8;94;1.3;
83229;28/05/1995;1200;74.4;;21.8;;;;;
83229;29/05/1995;0000;;24.6;;0;1.3;96;1.9;
83229;29/05/1995;1200;30.8;;22;;;;;
83229;30/05/1995;0000;;25.2;;0;1.1;93.75;1.466667;
83229;30/05/1995;1200;44.2;;21.9;;;;;
83229;31/05/1995;0000;;25.6;;0.4;0.4;85.5;2.166667;
83229;31/05/1995;1200;5.6;;22;;;;;
83229;01/06/1995;0000;;25.6;;0;;88.25;2.433333;
83229;01/06/1995;1200;10.8;;22;;;;;
83229;02/06/1995;0000;;27.4;;0.6;4.4;75.75;2.733333;
83229;02/06/1995;1200;9.6;;21.8;;;;;
83229;03/06/1995;0000;;27.5;;4.1;5.4;71.5;3;
83229;03/06/1995;1200;0;;25.1;;;;;
83229;04/06/1995;0000;;27.4;;8.7;1.4;88.5;1.6;
83229;04/06/1995;1200;0;;22.5;;;;;
83229;05/06/1995;0000;;27;;8.1;1.8;77.75;3;
83229;05/06/1995;1200;8.6;;22.8;;;;;
83229;06/06/1995;0000;;27.5;;5.7;3.5;73;2.933333;
83229;06/06/1995;1200;1;;22.7;;;;;
83229;07/06/1995;0000;;25.5;;2.5;5.6;90;2.1;
83229;07/06/1995;1200;0;;21.8;;;;;
83229;08/06/1995;0000;;26.9;;5.8;2.1;80.75;1.6;
83229;08/06/1995;1200;13.3;;21.5;;;;;
83229;09/06/1995;0000;;26.4;;8.7;2.7;80.25;1.566667;
83229;09/06/1995;1200;0.2;;22.6;;;;;
83229;10/06/1995;0000;;25.4;;2;2.5;90;1.466667;
83229;10/06/1995;1200;2;;22.2;;;;;
83229;11/06/1995;0000;;27.4;;7.9;1.9;78;2.066667;
83229;11/06/1995;1200;7.4;;22.1;;;;;
83229;12/06/1995;0000;;27.9;;6.1;3.6;77.5;1.3;
83229;12/06/1995;1200;0.5;;23.4;;;;;
83229;13/06/1995;0000;;27.4;;6.9;3.5;85.5;1.5;
83229;13/06/1995;1200;2.6;;22.6;;;;;
83229;14/06/1995;0000;;26.1;;0.9;2.2;92.25;1.066667;
83229;14/06/1995;1200;3.4;;22.4;;;;;
83229;15/06/1995;0000;;27.6;;7.8;1;77.25;1.233333;
83229;15/06/1995;1200;9.2;;22.6;;;;;
83229;16/06/1995;0000;;28.4;;1.9;2.8;74.25;1.4;
83229;16/06/1995;1200;0;;23.6;;;;;
83229;17/06/1995;0000;;26.8;;1.9;2.7;92.25;1;
83229;17/06/1995;1200;0.2;;22.2;;;;;
83229;18/06/1995;0000;;26.5;;7;2.1;82;0.966667;
83229;18/06/1995;1200;1.6;;22.1;;;;;
83229;19/06/1995;0000;;27.3;;7.2;1.9;78.25;1.3;
83229;19/06/1995;1200;0;;23.6;;;;;
83229;20/06/1995;0000;;27.4;;6.9;3.8;80.25;2.033333;
83229;20/06/1995;1200;0;;23.2;;;;;
83229;21/06/1995;0000;;26;;0.4;3.5;94.25;3.3;
83229;21/06/1995;1200;3;;21.4;;;;;
83229;22/06/1995;0000;;25.9;;0.8;0.7;93.5;2.066667;
83229;22/06/1995;1200;63.1;;21.7;;;;;
83229;23/06/1995;0000;;25.9;;4;1.4;87.25;2.733333;
83229;23/06/1995;1200;7.7;;22.2;;;;;
83229;24/06/1995;0000;;26.2;;5.4;2.2;91.5;0.966667;
83229;24/06/1995;1200;13.4;;22;;;;;
83229;25/06/1995;0000;;27;;4.2;0.7;90.25;0.866667;
83229;25/06/1995;1200;2.7;;22.8;;;;;
83229;26/06/1995;0000;;26.9;;6.9;1;81.5;1.133333;
83229;26/06/1995;1200;5.4;;22.1;;;;;
83229;27/06/1995;0000;;25.9;;0.2;2.1;84.75;1.8;
83229;27/06/1995;1200;8.6;;22.5;;;;;
83229;28/06/1995;0000;;24.6;;0;4;95.5;1.6;
83229;28/06/1995;1200;24.8;;22.1;;;;;
83229;29/06/1995;0000;;27.8;;4.5;1;81.75;2.366667;
83229;29/06/1995;1200;40.7;;22;;;;;
83229;30/06/1995;0000;;26.6;;3.4;4.8;77.75;2.833333;
83229;30/06/1995;1200;5.5;;21.8;;;;;
83229;01/07/1995;0000;;26.8;;7.5;4.2;77.25;1.4;
83229;01/07/1995;1200;3.4;;21.8;;;;;
83229;02/07/1995;0000;;27.2;;6.3;1.8;80.25;1.4;
83229;02/07/1995;1200;0;;23;;;;;
83229;03/07/1995;0000;;26.9;;6.1;5.1;87.25;1.366667;
83229;03/07/1995;1200;0;;22.2;;;;;
83229;04/07/1995;0000;;27.8;;5;1.5;82;1.066667;
83229;04/07/1995;1200;5;;21.5;;;;;
83229;05/07/1995;0000;;27.1;;3.9;2.1;84.5;1.6;
83229;05/07/1995;1200;7.4;;21.6;;;;;
83229;06/07/1995;0000;;25;;1.1;3;88;2.066667;
83229;06/07/1995;1200;13.8;;21.2;;;;;
83229;07/07/1995;0000;;26.4;;8.9;1;84.75;1.3;
83229;07/07/1995;1200;19.4;;21.4;;;;;
83229;08/07/1995;0000;;26.5;;8.2;1.6;81.75;1.7;
83229;08/07/1995;1200;1;;20.6;;;;;
83229;09/07/1995;0000;;26.9;;8;2;84.25;1.3;
83229;09/07/1995;1200;0;;22.7;;;;;
83229;10/07/1995;0000;;28;;;1.2;74.25;1.066667;
83229;10/07/1995;1200;0;;22.3;;;;;
83229;11/07/1995;0000;;26.5;;8.4;2.8;74.5;1.8;
83229;11/07/1995;1200;0;;21.3;;;;;
83229;12/07/1995;0000;;27.1;;8.8;4;82.5;1.5;
83229;12/07/1995;1200;0;;22.6;;;;;
83229;13/07/1995;0000;;27.2;;5.3;0.6;88;1.2;
83229;13/07/1995;1200;4;;21.8;;;;;
83229;14/07/1995;0000;;27.9;;5.4;5;76.5;1.5;
83229;14/07/1995;1200;2.4;;21.4;;;;;
83229;15/07/1995;0000;;27.2;;0;3.3;86.25;1.466667;
83229;15/07/1995;1200;3.2;;23.2;;;;;
83229;16/07/1995;0000;;27.6;;0;2.7;75.25;1.233333;
83229;16/07/1995;1200;2.2;;23;;;;;
83229;17/07/1995;0000;;27.6;;8.6;4.6;73.25;1.3;
83229;17/07/1995;1200;3.9;;21.8;;;;;
83229;18/07/1995;0000;;27.4;;5.2;4.2;74;2.533333;
83229;18/07/1995;1200;0;;23.6;;;;;
83229;19/07/1995;0000;;26.5;;3.2;3.2;77.25;3.066667;
83229;19/07/1995;1200;0;;22.3;;;;;
83229;20/07/1995;0000;;27.5;;6.5;3.7;75.75;2.066667;
83229;20/07/1995;1200;3;;21.7;;;;;
83229;21/07/1995;0000;;27.6;;7.9;3.7;74.75;1.1;
83229;21/07/1995;1200;2;;21.3;;;;;
83229;22/07/1995;0000;;26.4;;5.4;2.7;85;1.4;
83229;22/07/1995;1200;0.3;;20.9;;;;;
83229;23/07/1995;0000;;26.2;;6.2;3.8;84;1.366667;
83229;23/07/1995;1200;5;;21;;;;;
83229;24/07/1995;0000;;25.2;;0;1.6;85.25;1.4;
83229;24/07/1995;1200;53.6;;20.8;;;;;
83229;25/07/1995;0000;;25.7;;0.5;0.5;88.75;1.166667;
83229;25/07/1995;1200;8.6;;21.7;;;;;
83229;26/07/1995;0000;;27;;9.2;3;71;1.5;
83229;26/07/1995;1200;8.6;;21.1;;;;;
83229;27/07/1995;0000;;27.6;;8;4;81;1.633333;
83229;27/07/1995;1200;7;;21.2;;;;;
83229;28/07/1995;0000;;27.6;;8.7;3;72.25;1.8;
83229;28/07/1995;1200;0.4;;22.6;;;;;
83229;29/07/1995;0000;;27.8;;5.6;3.5;70.5;1.666667;
83229;29/07/1995;1200;0;;22;;;;;
83229;30/07/1995;0000;;27.2;;4.8;2.9;83.75;1.366667;
83229;30/07/1995;1200;19.8;;20.8;;;;;
83229;31/07/1995;0000;;24.5;;0.9;1.2;87;1.233333;
83229;31/07/1995;1200;4;;20.5;;;;;
83229;01/08/1995;0000;;26;;5.3;1.3;78.25;1.466667;
83229;01/08/1995;1200;5.7;;20.4;;;;;
83229;02/08/1995;0000;;26.2;;9.5;1.2;75.25;2.166667;
83229;02/08/1995;1200;0;;22.6;;;;;
83229;03/08/1995;0000;;26.8;;2.8;1;88.5;1.3;
83229;03/08/1995;1200;0;;21.2;;;;;
83229;04/08/1995;0000;;23.7;;0;0.5;85.25;1.866667;
83229;04/08/1995;1200;22.4;;21.1;;;;;
83229;05/08/1995;0000;;26.4;;3.6;0.6;86;1.233333;
83229;05/08/1995;1200;17.8;;21.8;;;;;
83229;06/08/1995;0000;;27.4;;3.2;0.6;79;1.933333;
83229;06/08/1995;1200;0;;22.4;;;;;
83229;07/08/1995;0000;;25.8;;5.5;1;80.5;2.3;
83229;07/08/1995;1200;0.4;;22.2;;;;;
83229;08/08/1995;0000;;26.9;;7.8;1.3;74.5;2.233333;
83229;08/08/1995;1200;2.2;;22.1;;;;;
83229;09/08/1995;0000;;26.4;;8.1;3.9;77.25;1.066667;
83229;09/08/1995;1200;3;;21.3;;;;;
83229;10/08/1995;0000;;26.6;;9.4;2;73;1.333333;
83229;10/08/1995;1200;0;;21.9;;;;;
83229;11/08/1995;0000;;27.2;;7.2;6.5;78.5;1.566667;
83229;11/08/1995;1200;0;;22.5;;;;;
83229;12/08/1995;0000;;27;;5.8;7.9;81.5;1.133333;
83229;12/08/1995;1200;0;;22.2;;;;;
83229;13/08/1995;0000;;27;;3.9;0.4;81.75;1.5;
83229;13/08/1995;1200;2;;22;;;;;
